cohort,character_name,ocid,date,level,exp,exp_rate,combat_power,error_code
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-18,262,53267995332,3.015,1482655,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-19,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-20,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-21,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-22,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-23,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-24,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-25,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-26,262,53267995332,3.015,1482655,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-27,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-28,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-29,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-06-30,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-01,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-02,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-03,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-04,262,53267995332,3.015,1482655,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-05,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-06,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-07,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-08,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-09,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-10,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-11,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-12,262,53267995332,3.015,1482655,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-13,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-14,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-15,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-16,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-17,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-18,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-19,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-20,262,53267995332,3.015,1482655,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-21,262,53267995332,3.015,,
past260,납첩,ac1e4c0d08d48dc0e5c6c3969ae887eb,2026-07-22,262,53267995332,3.015,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-18,262,45442840060,2.572,8357684,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-19,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-20,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-21,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-22,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-23,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-24,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-25,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-26,262,45442840060,2.572,8357684,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-27,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-28,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-29,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-06-30,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-01,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-02,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-03,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-04,262,45442840060,2.572,8357684,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-05,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-06,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-07,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-08,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-09,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-10,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-11,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-12,262,45442840060,2.572,8357684,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-13,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-14,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-15,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-16,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-17,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-18,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-19,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-20,262,45442840060,2.572,8357684,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-21,262,45442840060,2.572,,
past260,밍표듀블,4bd456f0cd21e681e646b9319699341b,2026-07-22,262,45442840060,2.572,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-18,262,50151150327,2.839,5618004,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-19,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-20,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-21,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-22,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-23,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-24,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-25,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-26,262,50151150327,2.839,5618004,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-27,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-28,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-29,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-06-30,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-01,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-02,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-03,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-04,262,50151150327,2.839,5618004,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-05,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-06,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-07,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-08,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-09,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-10,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-11,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-12,262,50151150327,2.839,5618004,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-13,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-14,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-15,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-16,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-17,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-18,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-19,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-20,262,50151150327,2.839,5618004,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-21,262,50151150327,2.839,,
past260,순천마초남,fa639be8f860227c955053cfffb94281,2026-07-22,262,50151150327,2.839,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-18,262,48373189688,2.738,862991,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-19,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-20,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-21,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-22,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-23,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-24,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-25,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-26,262,48373189688,2.738,862991,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-27,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-28,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-29,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-06-30,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-01,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-02,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-03,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-04,262,48373189688,2.738,862991,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-05,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-06,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-07,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-08,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-09,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-10,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-11,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-12,262,48373189688,2.738,862991,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-13,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-14,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-15,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-16,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-17,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-18,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-19,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-20,262,48373189688,2.738,862991,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-21,262,48373189688,2.738,,
past260,쒸찬,5e746bc1d08c2ee294039edcccca86c8efe8d04e6d233bd35cf2fabdeb93fb0d,2026-07-22,262,48373189688,2.738,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-18,262,52157779845,2.952,11344862,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-19,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-20,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-21,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-22,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-23,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-24,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-25,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-26,262,52157779845,2.952,11344862,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-27,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-28,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-29,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-06-30,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-01,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-02,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-03,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-04,262,52157779845,2.952,11344862,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-05,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-06,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-07,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-08,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-09,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-10,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-11,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-12,262,52157779845,2.952,11344862,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-13,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-14,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-15,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-16,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-17,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-18,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-19,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-20,262,52157779845,2.952,11344862,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-21,262,52157779845,2.952,,
past260,뽀오다크,5911aa210af938beed389ffffa9d41f2,2026-07-22,262,52157779845,2.952,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-18,262,20652588648,1.169,1418280,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-19,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-20,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-21,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-22,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-23,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-24,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-25,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-26,262,20652588648,1.169,1418280,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-27,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-28,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-29,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-06-30,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-01,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-02,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-03,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-04,262,20652588648,1.169,1418280,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-05,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-06,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-07,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-08,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-09,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-10,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-11,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-12,262,20652588648,1.169,1418280,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-13,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-14,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-15,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-16,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-17,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-18,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-19,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-20,262,20652588648,1.169,1418280,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-21,262,20652588648,1.169,,
past260,노인과바람,36f39faf4ec7610211263206bde61e08,2026-07-22,262,20652588648,1.169,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-18,262,28653433727,1.622,10208944,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-19,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-20,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-21,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-22,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-23,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-24,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-25,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-26,262,28653433727,1.622,10208944,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-27,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-28,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-29,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-06-30,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-01,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-02,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-03,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-04,262,28653433727,1.622,10208944,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-05,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-06,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-07,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-08,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-09,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-10,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-11,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-12,262,28653433727,1.622,10208944,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-13,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-14,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-15,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-16,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-17,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-18,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-19,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-20,262,28653433727,1.622,10208944,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-21,262,28653433727,1.622,,
past260,차띔,35cc010bcfdd6b0c3c420561b2a365f5,2026-07-22,262,28653433727,1.622,,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-18,262,51873336172,2.936,5741810,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-19,262,51873336172,2.936,,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-20,262,51873336172,2.936,,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-21,262,51873336172,2.936,,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-22,262,51873336172,2.936,,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-23,262,51873336172,2.936,,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-24,262,51873336172,2.936,,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-25,262,51873336172,2.936,,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-26,262,51873336172,2.936,5741810,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-27,262,51873336172,2.936,,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-28,262,51873336172,2.936,,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-29,262,51873336172,2.936,,
past260,영영갬,832e0158336b6fb42d53dcf5c5d9bf4c,2026-06-30,262,51873336172,2.936,,
